"athlete_id","pos_type_id","pos_type_name","pos_type_abbreviation","pos_type_parent_id"
"15616","16","Offensive Tackle","OT","4"
"15617","8","Safety","S","3"
"15618","6","Wide Receiver","WR","4"
"15619","11","Guard","G",\N
"15620","8","Safety","S","3"
"15621","9","Linebacker","LB","1"
"15622","16","Offensive Tackle","OT","4"
"15623","17","Tight End","TE","4"
"15624","5","Running Back","RB","4"
"15625","6","Wide Receiver","WR","4"
"15626","5","Running Back","RB","4"
"15627","17","Tight End","TE","4"
"15628","6","Wide Receiver","WR","4"
"15629","3","Defensive Back","DB","1"
"15630","17","Tight End","TE","4"
"15631","9","Linebacker","LB","1"
"15632","7","Defensive End","DE","1"
"15633","5","Running Back","RB","4"
"15634","16","Offensive Tackle","OT","4"
"15635","26","Offensive Guard","OG","4"
"15636","12","Cornerback","CB","3"
"15637","2","Defensive Tackle","DT","1"
"15638","24","Quarterback","QB","4"
"15639","6","Wide Receiver","WR","4"
"15640","26","Offensive Guard","OG","4"
"15641","2","Defensive Tackle","DT","1"
"15642","6","Wide Receiver","WR","4"
"15643","2","Defensive Tackle","DT","1"
"15644","9","Linebacker","LB","1"
"15645","6","Wide Receiver","WR","4"
"15646","17","Tight End","TE","4"
"15647","17","Tight End","TE","4"
"15648","9","Linebacker","LB","1"
"15649","7","Defensive End","DE","1"
"15650","6","Wide Receiver","WR","4"
"15651","5","Running Back","RB","4"
"15652","9","Linebacker","LB","1"
"15653","9","Linebacker","LB","1"
"15654","9","Linebacker","LB","1"
"15655","2","Defensive Tackle","DT","1"
"15656","6","Wide Receiver","WR","4"
"15657","12","Cornerback","CB","3"
"15658","24","Quarterback","QB","4"
"15659","17","Tight End","TE","4"
"15660","9","Linebacker","LB","1"
"15661","17","Tight End","TE","4"
"15662","23","Punter","P","14"
"15663","6","Wide Receiver","WR","4"
"15664","11","Guard","G",\N
"15665","2","Defensive Tackle","DT","1"
"15666","11","Guard","G",\N
"15667","9","Linebacker","LB","1"
"15668","24","Quarterback","QB","4"
"15669","9","Linebacker","LB","1"
"15670","15","Place kicker","PK","14"
"15671","11","Guard","G",\N
"15672","12","Cornerback","CB","3"
"15673","2","Defensive Tackle","DT","1"
"15674","6","Wide Receiver","WR","4"
"15675","9","Linebacker","LB","1"
"15676","5","Running Back","RB","4"
"15677","24","Quarterback","QB","4"
"15678","17","Tight End","TE","4"
"15679","2","Defensive Tackle","DT","1"
"15680","9","Linebacker","LB","1"
"15681","8","Safety","S","3"
"15682","12","Cornerback","CB","3"
"15683","6","Wide Receiver","WR","4"
"15684","6","Wide Receiver","WR","4"
"15685","16","Offensive Tackle","OT","4"
"15686","9","Linebacker","LB","1"
"15687","16","Offensive Tackle","OT","4"
"15688","22","Fullback","FB","5"
"15689","9","Linebacker","LB","1"
"15690","6","Wide Receiver","WR","4"
"15691","26","Offensive Guard","OG","4"
"15692","12","Cornerback","CB","3"
"15693","16","Offensive Tackle","OT","4"
"15694","13","Center","C","4"
"15695","9","Linebacker","LB","1"
"15696","11","Guard","G",\N
"15697","7","Defensive End","DE","1"
"15698","2","Defensive Tackle","DT","1"
"15699","16","Offensive Tackle","OT","4"
"15700","11","Guard","G",\N
"15701","6","Wide Receiver","WR","4"
"15702","16","Offensive Tackle","OT","4"
"15703","16","Offensive Tackle","OT","4"
"15704","10","Unknown","-",\N
"15705","5","Running Back","RB","4"
"15706","2","Defensive Tackle","DT","1"
"15707","16","Offensive Tackle","OT","4"
"15708","12","Cornerback","CB","3"
"15709","21","Strong Safety","SS","8"
"15710","6","Wide Receiver","WR","4"
"15711","9","Linebacker","LB","1"
"15712","6","Wide Receiver","WR","4"
"15713","13","Center","C","4"
"15714","6","Wide Receiver","WR","4"
"15715","12","Cornerback","CB","3"
"15716","2","Defensive Tackle","DT","1"
"15717","2","Defensive Tackle","DT","1"
"15718","6","Wide Receiver","WR","4"
"15719","2","Defensive Tackle","DT","1"
"15720","17","Tight End","TE","4"
"15721","17","Tight End","TE","4"
"15722","15","Place kicker","PK","14"
"15723","22","Fullback","FB","5"
"15724","24","Quarterback","QB","4"
"15725","24","Quarterback","QB","4"
"15726","16","Offensive Tackle","OT","4"
"15727","17","Tight End","TE","4"
"15728","15","Place kicker","PK","14"
"15729","6","Wide Receiver","WR","4"
"15730","5","Running Back","RB","4"
"15731","22","Fullback","FB","5"
"15732","6","Wide Receiver","WR","4"
"15733","6","Wide Receiver","WR","4"
"15734","12","Cornerback","CB","3"
"15735","6","Wide Receiver","WR","4"
"15736","5","Running Back","RB","4"
"15737","9","Linebacker","LB","1"
"15738","5","Running Back","RB","4"
"15739","6","Wide Receiver","WR","4"
"15740","5","Running Back","RB","4"
"15741","2","Defensive Tackle","DT","1"
"15742","17","Tight End","TE","4"
"15743","3","Defensive Back","DB","1"
"15744","7","Defensive End","DE","1"
"15745","17","Tight End","TE","4"
"15746","6","Wide Receiver","WR","4"
"15747","9","Linebacker","LB","1"
"15748","10","Unknown","-",\N
"15749","26","Offensive Guard","OG","4"
"15750","7","Defensive End","DE","1"
"15751","5","Running Back","RB","4"
"15752","26","Offensive Guard","OG","4"
"15753","6","Wide Receiver","WR","4"
"15754","24","Quarterback","QB","4"
"15755","10","Unknown","-",\N
"15756","9","Linebacker","LB","1"
"15757","7","Defensive End","DE","1"
"15758","24","Quarterback","QB","4"
"15759","17","Tight End","TE","4"
"15760","24","Quarterback","QB","4"
"15761","5","Running Back","RB","4"
"15762","3","Defensive Back","DB","1"
"15763","16","Offensive Tackle","OT","4"
"15764","17","Tight End","TE","4"
"15765","9","Linebacker","LB","1"
"15766","6","Wide Receiver","WR","4"
"15767","7","Defensive End","DE","1"
"15768","8","Safety","S","3"
"15769","5","Running Back","RB","4"
"15770","7","Defensive End","DE","1"
"15771","12","Cornerback","CB","3"
"15772","5","Running Back","RB","4"
"15773","6","Wide Receiver","WR","4"
"15774","5","Running Back","RB","4"
"15775","7","Defensive End","DE","1"
"15776","3","Defensive Back","DB","1"
"15777","9","Linebacker","LB","1"
"15778","9","Linebacker","LB","1"
"15779","6","Wide Receiver","WR","4"
"15780","16","Offensive Tackle","OT","4"
"15781","7","Defensive End","DE","1"
"15782","3","Defensive Back","DB","1"
"15783","12","Cornerback","CB","3"
"15784","16","Offensive Tackle","OT","4"
"15785","6","Wide Receiver","WR","4"
"15786","9","Linebacker","LB","1"
"15787","5","Running Back","RB","4"
"15788","16","Offensive Tackle","OT","4"
"15789","24","Quarterback","QB","4"
"15790","7","Defensive End","DE","1"
"15791","9","Linebacker","LB","1"
"15792","7","Defensive End","DE","1"
"15793","9","Linebacker","LB","1"
"15794","12","Cornerback","CB","3"
"15795","12","Cornerback","CB","3"
"15796","9","Linebacker","LB","1"
"15797","22","Fullback","FB","5"
"15798","12","Cornerback","CB","3"
"15799","7","Defensive End","DE","1"
"15800","5","Running Back","RB","4"
"15801","2","Defensive Tackle","DT","1"
"15802","9","Linebacker","LB","1"
"15803","5","Running Back","RB","4"
"15804","7","Defensive End","DE","1"
"15805","9","Linebacker","LB","1"
"15806","16","Offensive Tackle","OT","4"
"15807","2","Defensive Tackle","DT","1"
"15808","12","Cornerback","CB","3"
"15809","12","Cornerback","CB","3"
"15810","9","Linebacker","LB","1"
"15811","9","Linebacker","LB","1"
"15812","5","Running Back","RB","4"
"15813","12","Cornerback","CB","3"
"15814","25","Free Safety","FS","8"
"15815","9","Linebacker","LB","1"
"15816","9","Linebacker","LB","1"
"15817","8","Safety","S","3"
"15818","5","Running Back","RB","4"
"15819","3","Defensive Back","DB","1"
"15820","6","Wide Receiver","WR","4"
"15821","6","Wide Receiver","WR","4"
"15822","16","Offensive Tackle","OT","4"
"15823","5","Running Back","RB","4"
"15824","5","Running Back","RB","4"
"15825","3","Defensive Back","DB","1"
"15826","17","Tight End","TE","4"
"15827","7","Defensive End","DE","1"
"15828","9","Linebacker","LB","1"
"15829","5","Running Back","RB","4"
"15830","6","Wide Receiver","WR","4"
"15831","8","Safety","S","3"
"15832","16","Offensive Tackle","OT","4"
"15833","13","Center","C","4"
"15834","7","Defensive End","DE","1"
"15835","3","Defensive Back","DB","1"
"15836","2","Defensive Tackle","DT","1"
"15837","24","Quarterback","QB","4"
"15838","17","Tight End","TE","4"
"15839","3","Defensive Back","DB","1"
"15840","8","Safety","S","3"
"15841","17","Tight End","TE","4"
"15842","7","Defensive End","DE","1"
"15843","23","Punter","P","14"
"15844","17","Tight End","TE","4"
"15845","5","Running Back","RB","4"
"15846","24","Quarterback","QB","4"
"15847","9","Linebacker","LB","1"
"15848","7","Defensive End","DE","1"
"15849","6","Wide Receiver","WR","4"
"15850","13","Center","C","4"
"15851","23","Punter","P","14"
"15852","11","Guard","G",\N
"15853","16","Offensive Tackle","OT","4"
"15854","6","Wide Receiver","WR","4"
"15855","12","Cornerback","CB","3"
"15856","9","Linebacker","LB","1"
"15857","13","Center","C","4"
"15858","6","Wide Receiver","WR","4"
"15859","6","Wide Receiver","WR","4"
"15860","5","Running Back","RB","4"
"15861","6","Wide Receiver","WR","4"
"15862","12","Cornerback","CB","3"
"15863","9","Linebacker","LB","1"
"15864","6","Wide Receiver","WR","4"
"15865","17","Tight End","TE","4"
"15866","7","Defensive End","DE","1"
"15867","6","Wide Receiver","WR","4"
"15868","9","Linebacker","LB","1"
"15869","7","Defensive End","DE","1"
"15870","9","Linebacker","LB","1"
"15871","17","Tight End","TE","4"
"15872","8","Safety","S","3"
"15873","8","Safety","S","3"
"15874","12","Cornerback","CB","3"
"15875","22","Fullback","FB","5"
"15876","9","Linebacker","LB","1"
"15877","8","Safety","S","3"
"15878","2","Defensive Tackle","DT","1"
"15879","9","Linebacker","LB","1"
"15880","17","Tight End","TE","4"
"15881","5","Running Back","RB","4"
"15882","6","Wide Receiver","WR","4"
"15883","6","Wide Receiver","WR","4"
"15884","7","Defensive End","DE","1"
"15885","16","Offensive Tackle","OT","4"
"15886","23","Punter","P","14"
"15887","2","Defensive Tackle","DT","1"
"15888","5","Running Back","RB","4"
"15889","17","Tight End","TE","4"
"15890","6","Wide Receiver","WR","4"
"15891","5","Running Back","RB","4"
"15892","26","Offensive Guard","OG","4"
"15893","2","Defensive Tackle","DT","1"
"15894","2","Defensive Tackle","DT","1"
"15895","11","Guard","G",\N
"15896","17","Tight End","TE","4"
"15897","12","Cornerback","CB","3"
"15898","2","Defensive Tackle","DT","1"
"15899","9","Linebacker","LB","1"
"15900","8","Safety","S","3"
"15901","7","Defensive End","DE","1"
"15902","6","Wide Receiver","WR","4"
"15903","2","Defensive Tackle","DT","1"
"15904","3","Defensive Back","DB","1"
"15905","16","Offensive Tackle","OT","4"
"15906","2","Defensive Tackle","DT","1"
"15907","13","Center","C","4"
"15908","5","Running Back","RB","4"
"15909","8","Safety","S","3"
"15910","2","Defensive Tackle","DT","1"
"15911","5","Running Back","RB","4"
"15912","6","Wide Receiver","WR","4"
"15913","9","Linebacker","LB","1"
"15914","7","Defensive End","DE","1"
"15915","5","Running Back","RB","4"
"15916","7","Defensive End","DE","1"
"15917","5","Running Back","RB","4"
"15918","10","Unknown","-",\N
"15919","5","Running Back","RB","4"
"15920","12","Cornerback","CB","3"
"15921","5","Running Back","RB","4"
"15922","9","Linebacker","LB","1"
"15923","7","Defensive End","DE","1"
"15924","5","Running Back","RB","4"
"15925","9","Linebacker","LB","1"
"15926","9","Linebacker","LB","1"
"15927","10","Unknown","-",\N
"15928","11","Guard","G",\N
"15929","3","Defensive Back","DB","1"
"15930","16","Offensive Tackle","OT","4"
"15931","7","Defensive End","DE","1"
"15932","5","Running Back","RB","4"
"15933","8","Safety","S","3"
"15934","6","Wide Receiver","WR","4"
"15935","3","Defensive Back","DB","1"
"15936","22","Fullback","FB","5"
"15937","6","Wide Receiver","WR","4"
"15938","5","Running Back","RB","4"
"15939","9","Linebacker","LB","1"
"15940","24","Quarterback","QB","4"
"15941","3","Defensive Back","DB","1"
"15942","12","Cornerback","CB","3"
"15943","17","Tight End","TE","4"
"15944","12","Cornerback","CB","3"
"15945","7","Defensive End","DE","1"
"15946","12","Cornerback","CB","3"
"15947","23","Punter","P","14"
"15948","5","Running Back","RB","4"
"15949","9","Linebacker","LB","1"
"15950","2","Defensive Tackle","DT","1"
"15951","11","Guard","G",\N
"15952","3","Defensive Back","DB","1"
"15953","6","Wide Receiver","WR","4"
"15954","22","Fullback","FB","5"
"15955","6","Wide Receiver","WR","4"
"15956","22","Fullback","FB","5"
"15957","2","Defensive Tackle","DT","1"
"15958","6","Wide Receiver","WR","4"
"15959","9","Linebacker","LB","1"
"15960","12","Cornerback","CB","3"
"15961","9","Linebacker","LB","1"
"15962","22","Fullback","FB","5"
"15963","6","Wide Receiver","WR","4"
"15964","3","Defensive Back","DB","1"
"15965","6","Wide Receiver","WR","4"
"15966","2","Defensive Tackle","DT","1"
"15967","9","Linebacker","LB","1"
"15968","5","Running Back","RB","4"
"15969","6","Wide Receiver","WR","4"
"15970","9","Linebacker","LB","1"
"15971","6","Wide Receiver","WR","4"
"15972","12","Cornerback","CB","3"
"15973","17","Tight End","TE","4"
"15974","10","Unknown","-",\N
"15975","11","Guard","G",\N
"15976","6","Wide Receiver","WR","4"
"15977","24","Quarterback","QB","4"
"15978","12","Cornerback","CB","3"
"15979","8","Safety","S","3"
"15980","16","Offensive Tackle","OT","4"
"15981","11","Guard","G",\N
"15982","9","Linebacker","LB","1"
"15983","16","Offensive Tackle","OT","4"
"15984","9","Linebacker","LB","1"
"15985","13","Center","C","4"
"15986","9","Linebacker","LB","1"
"15987","6","Wide Receiver","WR","4"
"4574","16","Offensive Tackle","OT","4"
"15988","7","Defensive End","DE","1"
"15989","9","Linebacker","LB","1"
"15990","16","Offensive Tackle","OT","4"
"15991","16","Offensive Tackle","OT","4"
"15992","6","Wide Receiver","WR","4"
"15993","7","Defensive End","DE","1"
"15994","6","Wide Receiver","WR","4"
"15995","8","Safety","S","3"
"15996","9","Linebacker","LB","1"
"15997","17","Tight End","TE","4"
"15998","12","Cornerback","CB","3"
"15999","8","Safety","S","3"
"16000","9","Linebacker","LB","1"
"16001","9","Linebacker","LB","1"
"16002","12","Cornerback","CB","3"
"16003","6","Wide Receiver","WR","4"
"16004","6","Wide Receiver","WR","4"
"16005","6","Wide Receiver","WR","4"
"16006","6","Wide Receiver","WR","4"
"16007","6","Wide Receiver","WR","4"
"16008","12","Cornerback","CB","3"
"16009","7","Defensive End","DE","1"
"16010","8","Safety","S","3"
"16011","8","Safety","S","3"
"16012","6","Wide Receiver","WR","4"
"16013","10","Unknown","-",\N
"16014","17","Tight End","TE","4"
"16015","7","Defensive End","DE","1"
"16016","12","Cornerback","CB","3"
"16017","15","Place kicker","PK","14"
"16018","17","Tight End","TE","4"
"16019","6","Wide Receiver","WR","4"
"16020","6","Wide Receiver","WR","4"
"16021","6","Wide Receiver","WR","4"
"16022","26","Offensive Guard","OG","4"
"16023","12","Cornerback","CB","3"
"16024","26","Offensive Guard","OG","4"
"16025","5","Running Back","RB","4"
"16026","22","Fullback","FB","5"
"16027","6","Wide Receiver","WR","4"
"16028","5","Running Back","RB","4"
"16029","13","Center","C","4"
"16030","13","Center","C","4"
"16031","9","Linebacker","LB","1"
"16032","7","Defensive End","DE","1"
"16033","26","Offensive Guard","OG","4"
"16034","11","Guard","G",\N
"16035","7","Defensive End","DE","1"
"16036","9","Linebacker","LB","1"
"16037","9","Linebacker","LB","1"
"16038","10","Unknown","-",\N
"16039","22","Fullback","FB","5"
"16040","17","Tight End","TE","4"
"16041","9","Linebacker","LB","1"
"16042","13","Center","C","4"
"16043","17","Tight End","TE","4"
"16044","2","Defensive Tackle","DT","1"
"16045","16","Offensive Tackle","OT","4"
"16046","2","Defensive Tackle","DT","1"
"16047","6","Wide Receiver","WR","4"
"16048","6","Wide Receiver","WR","4"
"16049","7","Defensive End","DE","1"
"16050","9","Linebacker","LB","1"
"16051","9","Linebacker","LB","1"
"16052","17","Tight End","TE","4"
"16053","17","Tight End","TE","4"
"16054","10","Unknown","-",\N
"16055","10","Unknown","-",\N
"16056","3","Defensive Back","DB","1"
"16057","2","Defensive Tackle","DT","1"
"16058","24","Quarterback","QB","4"
"16059","24","Quarterback","QB","4"
"16060","8","Safety","S","3"
"16061","8","Safety","S","3"
"16062","6","Wide Receiver","WR","4"
"3602","24","Quarterback","QB","4"
"16063","9","Linebacker","LB","1"
"16064","8","Safety","S","3"
"16065","7","Defensive End","DE","1"
"16066","16","Offensive Tackle","OT","4"
"16067","7","Defensive End","DE","1"
"16068","8","Safety","S","3"
"16069","11","Guard","G",\N
"16070","10","Unknown","-",\N
"16071","6","Wide Receiver","WR","4"
"16072","17","Tight End","TE","4"
"16073","22","Fullback","FB","5"
"16074","26","Offensive Guard","OG","4"
"16075","17","Tight End","TE","4"
"16076","6","Wide Receiver","WR","4"
"16077","17","Tight End","TE","4"
"16078","9","Linebacker","LB","1"
"16079","16","Offensive Tackle","OT","4"
"16080","11","Guard","G",\N
"16081","16","Offensive Tackle","OT","4"
"16082","12","Cornerback","CB","3"
"16083","5","Running Back","RB","4"
"16084","17","Tight End","TE","4"
"16085","12","Cornerback","CB","3"
"16086","7","Defensive End","DE","1"
"16087","15","Place kicker","PK","14"
"16088","9","Linebacker","LB","1"
"16089","17","Tight End","TE","4"
"16090","16","Offensive Tackle","OT","4"
"16091","7","Defensive End","DE","1"
"16092","9","Linebacker","LB","1"
"16093","5","Running Back","RB","4"
"16094","9","Linebacker","LB","1"
"16095","9","Linebacker","LB","1"
"16096","12","Cornerback","CB","3"
"16097","9","Linebacker","LB","1"
"16098","9","Linebacker","LB","1"
"16099","3","Defensive Back","DB","1"
"16100","24","Quarterback","QB","4"
"16101","9","Linebacker","LB","1"
"16102","7","Defensive End","DE","1"
"16103","10","Unknown","-",\N
"16104","13","Center","C","4"
"16105","2","Defensive Tackle","DT","1"
"16106","17","Tight End","TE","4"
"16107","7","Defensive End","DE","1"
"16108","9","Linebacker","LB","1"
"16109","7","Defensive End","DE","1"
"16110","13","Center","C","4"
"16111","9","Linebacker","LB","1"
"16112","11","Guard","G",\N
"16113","6","Wide Receiver","WR","4"
"16114","6","Wide Receiver","WR","4"
"16115","6","Wide Receiver","WR","4"
"16116","3","Defensive Back","DB","1"
"16117","7","Defensive End","DE","1"
"16118","6","Wide Receiver","WR","4"
"16119","12","Cornerback","CB","3"
"16120","6","Wide Receiver","WR","4"
"16121","17","Tight End","TE","4"
"16122","7","Defensive End","DE","1"
"16123","9","Linebacker","LB","1"
"16124","21","Strong Safety","SS","8"
"16125","9","Linebacker","LB","1"
"16126","26","Offensive Guard","OG","4"
"16127","5","Running Back","RB","4"
"16128","9","Linebacker","LB","1"
"16129","9","Linebacker","LB","1"
"16130","5","Running Back","RB","4"
"16131","5","Running Back","RB","4"
"16132","5","Running Back","RB","4"
"16133","3","Defensive Back","DB","1"
"16134","2","Defensive Tackle","DT","1"
"16135","7","Defensive End","DE","1"
"16136","9","Linebacker","LB","1"
"16137","9","Linebacker","LB","1"
"16138","13","Center","C","4"
"16139","17","Tight End","TE","4"
"16140","9","Linebacker","LB","1"
"16141","9","Linebacker","LB","1"
"16142","16","Offensive Tackle","OT","4"
"16143","16","Offensive Tackle","OT","4"
"16144","2","Defensive Tackle","DT","1"
"16145","12","Cornerback","CB","3"
"16146","12","Cornerback","CB","3"
"16147","17","Tight End","TE","4"
"16148","2","Defensive Tackle","DT","1"
"16149","5","Running Back","RB","4"
"16150","9","Linebacker","LB","1"
"16151","6","Wide Receiver","WR","4"
"16152","9","Linebacker","LB","1"
"16153","6","Wide Receiver","WR","4"
"16154","7","Defensive End","DE","1"
"16155","9","Linebacker","LB","1"
"16156","22","Fullback","FB","5"
"16157","12","Cornerback","CB","3"
"16158","11","Guard","G",\N
"16159","6","Wide Receiver","WR","4"
"16160","6","Wide Receiver","WR","4"
"16161","16","Offensive Tackle","OT","4"
"16162","17","Tight End","TE","4"
"16163","16","Offensive Tackle","OT","4"
"16164","24","Quarterback","QB","4"
"16165","7","Defensive End","DE","1"
"16166","6","Wide Receiver","WR","4"
"16167","17","Tight End","TE","4"
"16168","5","Running Back","RB","4"
"16169","10","Unknown","-",\N
"16170","2","Defensive Tackle","DT","1"
"16171","5","Running Back","RB","4"
"16172","8","Safety","S","3"
"16173","6","Wide Receiver","WR","4"
"16174","24","Quarterback","QB","4"
"16175","6","Wide Receiver","WR","4"
"16176","23","Punter","P","14"
"16177","26","Offensive Guard","OG","4"
"16178","9","Linebacker","LB","1"
"16179","5","Running Back","RB","4"
"16180","16","Offensive Tackle","OT","4"
"16181","11","Guard","G",\N
"16182","9","Linebacker","LB","1"
"16183","7","Defensive End","DE","1"
"16184","6","Wide Receiver","WR","4"
"16185","2","Defensive Tackle","DT","1"
"16186","9","Linebacker","LB","1"
"16187","7","Defensive End","DE","1"
"16188","10","Unknown","-",\N
"16189","9","Linebacker","LB","1"
"16190","17","Tight End","TE","4"
"16191","5","Running Back","RB","4"
"16192","6","Wide Receiver","WR","4"
"16193","6","Wide Receiver","WR","4"
"16194","9","Linebacker","LB","1"
"16195","12","Cornerback","CB","3"
"16196","6","Wide Receiver","WR","4"
"16197","13","Center","C","4"
"16198","23","Punter","P","14"
"16199","6","Wide Receiver","WR","4"
"16200","6","Wide Receiver","WR","4"
"16201","13","Center","C","4"
"16202","9","Linebacker","LB","1"
"16203","12","Cornerback","CB","3"
"16204","2","Defensive Tackle","DT","1"
"16205","24","Quarterback","QB","4"
"16206","16","Offensive Tackle","OT","4"
"16207","24","Quarterback","QB","4"
"16208","11","Guard","G",\N
"16209","7","Defensive End","DE","1"
"16210","22","Fullback","FB","5"
"16211","24","Quarterback","QB","4"
"16212","6","Wide Receiver","WR","4"
"16213","9","Linebacker","LB","1"
"16214","26","Offensive Guard","OG","4"
"16215","17","Tight End","TE","4"
"16216","3","Defensive Back","DB","1"
"16217","23","Punter","P","14"
"16218","13","Center","C","4"
"16219","6","Wide Receiver","WR","4"
"16220","9","Linebacker","LB","1"
"16221","3","Defensive Back","DB","1"
"16222","5","Running Back","RB","4"
"16223","8","Safety","S","3"
"16224","16","Offensive Tackle","OT","4"
"16225","20","Defensive Lineman","DL","1"
"16226","12","Cornerback","CB","3"
"16227","8","Safety","S","3"
"16228","6","Wide Receiver","WR","4"
"16229","9","Linebacker","LB","1"
"16230","7","Defensive End","DE","1"
"16231","3","Defensive Back","DB","1"
"16232","5","Running Back","RB","4"
"16233","24","Quarterback","QB","4"
"16234","16","Offensive Tackle","OT","4"
"16235","5","Running Back","RB","4"
"16236","16","Offensive Tackle","OT","4"
"16237","2","Defensive Tackle","DT","1"
"16238","12","Cornerback","CB","3"
"16239","17","Tight End","TE","4"
"16240","22","Fullback","FB","5"
"16241","12","Cornerback","CB","3"
"16242","2","Defensive Tackle","DT","1"
"16243","9","Linebacker","LB","1"
"16244","16","Offensive Tackle","OT","4"
"16245","6","Wide Receiver","WR","4"
"16246","11","Guard","G",\N
"16247","11","Guard","G",\N
"16248","12","Cornerback","CB","3"
"16249","6","Wide Receiver","WR","4"
"16250","26","Offensive Guard","OG","4"
"16251","22","Fullback","FB","5"
"16252","16","Offensive Tackle","OT","4"
"16253","21","Strong Safety","SS","8"
"16254","23","Punter","P","14"
"16255","11","Guard","G",\N
"16256","11","Guard","G",\N
"16257","24","Quarterback","QB","4"
"16258","11","Guard","G",\N
"16259","13","Center","C","4"
"16260","2","Defensive Tackle","DT","1"
"16261","12","Cornerback","CB","3"
"16262","12","Cornerback","CB","3"
"16263","9","Linebacker","LB","1"
"16264","7","Defensive End","DE","1"
"16265","6","Wide Receiver","WR","4"
"16266","16","Offensive Tackle","OT","4"
"16267","5","Running Back","RB","4"
"16268","17","Tight End","TE","4"
"16269","12","Cornerback","CB","3"
"16270","17","Tight End","TE","4"
"16271","24","Quarterback","QB","4"
"16272","3","Defensive Back","DB","1"
"16273","13","Center","C","4"
"16274","9","Linebacker","LB","1"
"16275","9","Linebacker","LB","1"
"16276","12","Cornerback","CB","3"
"16277","2","Defensive Tackle","DT","1"
"16278","5","Running Back","RB","4"
"16279","5","Running Back","RB","4"
"16280","17","Tight End","TE","4"
"16281","5","Running Back","RB","4"
"16282","26","Offensive Guard","OG","4"
"16283","16","Offensive Tackle","OT","4"
"16284","13","Center","C","4"
"16285","5","Running Back","RB","4"
"16286","6","Wide Receiver","WR","4"
"16287","17","Tight End","TE","4"
"16288","16","Offensive Tackle","OT","4"
"16289","17","Tight End","TE","4"
"16290","8","Safety","S","3"
"16291","17","Tight End","TE","4"
"16292","8","Safety","S","3"
"16293","6","Wide Receiver","WR","4"
"16294","8","Safety","S","3"
"16295","16","Offensive Tackle","OT","4"
"16296","13","Center","C","4"
"16297","26","Offensive Guard","OG","4"
"16298","17","Tight End","TE","4"
"16299","5","Running Back","RB","4"
"16300","9","Linebacker","LB","1"
"16301","17","Tight End","TE","4"
"16302","9","Linebacker","LB","1"
"16303","25","Free Safety","FS","8"
"16304","24","Quarterback","QB","4"
"16305","13","Center","C","4"
"16306","17","Tight End","TE","4"
"16307","6","Wide Receiver","WR","4"
"16308","9","Linebacker","LB","1"
"16309","22","Fullback","FB","5"
"16310","6","Wide Receiver","WR","4"
"16311","5","Running Back","RB","4"
"16312","2","Defensive Tackle","DT","1"
"16313","12","Cornerback","CB","3"
"16314","2","Defensive Tackle","DT","1"
"16315","9","Linebacker","LB","1"
"16316","3","Defensive Back","DB","1"
"16317","9","Linebacker","LB","1"
"16318","6","Wide Receiver","WR","4"
"16319","12","Cornerback","CB","3"
"16320","24","Quarterback","QB","4"
"16321","26","Offensive Guard","OG","4"
"16322","16","Offensive Tackle","OT","4"
"16323","2","Defensive Tackle","DT","1"
"16324","10","Unknown","-",\N
"16325","8","Safety","S","3"
"16326","16","Offensive Tackle","OT","4"
"16327","6","Wide Receiver","WR","4"
"16328","2","Defensive Tackle","DT","1"
"16329","5","Running Back","RB","4"
"16330","5","Running Back","RB","4"
"16331","5","Running Back","RB","4"
"16332","5","Running Back","RB","4"
"16333","9","Linebacker","LB","1"
"16334","9","Linebacker","LB","1"
"16335","6","Wide Receiver","WR","4"
"16336","6","Wide Receiver","WR","4"
"16337","24","Quarterback","QB","4"
"16338","8","Safety","S","3"
"16339","19","Long Snapper","LS","14"
"16340","3","Defensive Back","DB","1"
"16341","8","Safety","S","3"
"16342","25","Free Safety","FS","8"
"16343","3","Defensive Back","DB","1"
"16344","7","Defensive End","DE","1"
"16345","9","Linebacker","LB","1"
"6603","17","Tight End","TE","4"
"16346","5","Running Back","RB","4"
"16347","6","Wide Receiver","WR","4"
"16348","24","Quarterback","QB","4"
"16349","24","Quarterback","QB","4"
"16350","12","Cornerback","CB","3"
"16351","17","Tight End","TE","4"
"16352","6","Wide Receiver","WR","4"
"16353","2","Defensive Tackle","DT","1"
"16354","12","Cornerback","CB","3"
"16355","2","Defensive Tackle","DT","1"
"16356","2","Defensive Tackle","DT","1"
"16357","2","Defensive Tackle","DT","1"
"16358","9","Linebacker","LB","1"
"16359","6","Wide Receiver","WR","4"
"16360","16","Offensive Tackle","OT","4"
"16361","26","Offensive Guard","OG","4"
"16362","8","Safety","S","3"
"16363","16","Offensive Tackle","OT","4"
"16364","5","Running Back","RB","4"
"16365","12","Cornerback","CB","3"
"16366","11","Guard","G",\N
"16367","7","Defensive End","DE","1"
"16368","3","Defensive Back","DB","1"
"16369","12","Cornerback","CB","3"
"16370","5","Running Back","RB","4"
"16371","15","Place kicker","PK","14"
"16372","11","Guard","G",\N
"16373","6","Wide Receiver","WR","4"
"16374","17","Tight End","TE","4"
"16375","5","Running Back","RB","4"
"16376","17","Tight End","TE","4"
"16377","24","Quarterback","QB","4"
"16378","17","Tight End","TE","4"
"16379","16","Offensive Tackle","OT","4"
"16380","3","Defensive Back","DB","1"
